  ^28/*28$ ^ымыӈ/*ымыӈ$
   ^1/*1$ ^айванагты/*айванагты$
   ^1/*1$ ^агыткапаӈъэвкыԓьэн/*агыткапаӈъэвкыԓьэн$
   ^1/*1$ ^агтымайыӈкыԓьэн/*агтымайыӈкыԓьэн$
   ^1/*1$ ^агтамкыԓьэн/*агтамкыԓьэн$
   ^1/*1$ ^агноннайӈатгъэ/*агноннайӈатгъэ$
   ^1/*1$ ^авэԓёӄаткэыʼттъын/*авэԓёӄаткэыʼттъын$
   ^1/*1$ ^авэԓёкаткэыʼттъа/*авэԓёкаткэыʼттъа$
   ^1/*1$ ^авэтывак/*авэтывак$
   ^1/*1$ ^авэтгавкыԓьэнат/*авэтгавкыԓьэнат$
   ^1/*1$ ^авэръэпыръогъэ/*авэръэпыръогъэ$
   ^1/*1$ ^авэръэпыръогъат/*авэръэпыръогъат$
   ^1/*1$ ^авэръэпыгъат/*авэръэпыгъат$
   ^1/*1$ ^авэръыԓпынрынэнат/*авэръыԓпынрынэнат$
   ^1/*1$ ^авэръоочга/*авэръоочга$
   ^1/*1$ ^авынъысӄаӄовэнӄор/*авынъысӄаӄовэнӄор$
   ^1/*1$ ^авынъаратыԓьатэты/*авынъаратыԓьатэты$
   ^1/*1$ ^авынтыԓяма/*авынтыԓяма$
   ^1/*1$ ^авнаӈавтыӈка/*авнаӈавтыӈка$
   ^1/*1$ ^авнатытԓярэрка/*авнатытԓярэрка$
   ^1/*1$ ^авнатвыка/*авнатвыка$
   ^1/*1$ ^авнатвака/*авнатвака$
   ^1/*1$ ^авнамаравка/*авнамаравка$
   ^1/*1$ ^авнаваԓёмка/*авнаваԓёмка$
   ^1/*1$ ^аваԓёмкыԓьэгыт/*аваԓёмкыԓьэгыт$
   ^1/*1$ ^ааӈӄатгъэ/*ааӈӄатгъэ$
   ^1/*1$ ^аакайӈын/*аакайӈын$
   ^1/*1$ ^аагчыкойпы/*аагчыкойпы$
   ^1/*1$ ^ааа/*ааа$
   ^1/*1$ ^аʼԓятыёё/*аʼԓятыёё$
   ^1/*1$ ^аʼԓятыёо/*аʼԓятыёо$
   ^1/*1$ ^аʼӄачайвытко/*аʼӄачайвытко$
   ^1/*1$ ^аʼӄатэвэнаӈаԓьын/*аʼӄатэвэнаӈаԓьын$
   ^1/*1$ ^аʼӄаткэгъэ/*аʼӄаткэгъэ$
   ^1/*1$ ^аʼӄапэраӄԓявыԓ/*аʼӄапэраӄԓявыԓ$
   ^1/*1$ ^аʼӄанымчавыӈ/*аʼӄанымчавыӈ$
   ^1/*1$ ^аʼӄаматэватыӈ/*аʼӄаматэватыӈ$
   ^1/*1$ ^аʼӄакэттываӈ/*аʼӄакэттываӈ$
   ^1/*1$ ^аʼчанӄораттыт/*аʼчанӄораттыт$
   ^1/*1$ ^аʼтаквынан/*аʼтаквынан$
   ^1/*1$ ^аʼтавнымайӈъав/*аʼтавнымайӈъав$
   ^1/*1$ ^аʼмыӈ/*аʼмыӈ$
   ^1/*1$ ^аʼматыӈонэн/*аʼматыӈонэн$
   ^1/*1$ ^аʼкэнмын/*аʼкэнмын$
   ^1/*1$ ^аʼкаԓьэты/*аʼкаԓьэты$
   ^1/*1$ ^аʼйӈаԓьатыӈонэн/*аʼйӈаԓьатыӈонэн$
   ^1/*1$ ^аʼйӈавынво/*аʼйӈавынво$
   ^1/*1$ ^аʼачекычгын/*аʼачекычгын$
   ^1/*1$ ^аʼачегчыӈын/*аʼачегчыӈын$
   ^1/*1$ ^Яӈатагнык/*Яӈатагнык$
   ^1/*1$ ^Яӈагты/*Яӈагты$
   ^1/*1$ ^Ятыԓьэты/*Ятыԓьэты$
   ^1/*1$ ^Яракэн/*Яракэн$
   ^1/*1$ ^Янръатвъыԓьыӄай/*Янръатвъыԓьыӄай$
   ^1/*1$ ^Янръатвъат/*Янръатвъат$
   ^1/*1$ ^Янраӈайык/*Янраӈайык$
   ^1/*1$ ^Янраӈай/*Янраӈай$
   ^1/*1$ ^Янраӈаеты/*Янраӈаеты$
   ^1/*1$ ^Ягнамчоӈавысӄатӄагтэ/*Ягнамчоӈавысӄатӄагтэ$
   ^1/*1$ ^Яв/*Яв$
   ^1/*1$ ^Яаԓятыԓьын/*Яаԓятыԓьын$
   ^1/*1$ ^Яаԓеӈӄачайпы/*Яаԓеӈӄачайпы$
   ^1/*1$ ^Яатрак/*Яатрак$
   ^1/*1$ ^ЯНОТЫԒЬЫН/*ЯНОТЫԒЬЫН$
   ^1/*1$ ^Эԓёԓьынвэпы/*Эԓёԓьынвэпы$
   ^1/*1$ ^Эԓгарвэнӄаайӈын/*Эԓгарвэнӄаайӈын$
   ^1/*1$ ^ЭӇЭӇЫԒЬЫТ/*ЭӇЭӇЫԒЬЫТ$
   ^1/*1$ ^Ээкэт/*Ээкэт$
   ^1/*1$ ^Эчеԓигъэк/*Эчеԓигъэк$
   ^1/*1$ ^Эченут/*Эченут$
   ^1/*1$ ^Этԓё/*Этԓё$
   ^1/*1$ ^Этэӈэтэвкэ/*Этэӈэтэвкэ$
   ^1/*1$ ^Этынва/*Этынва$
   ^1/*1$ ^Эръэтъуԓ/*Эръэтъуԓ$
   ^1/*1$ ^Эрмэтэ/*Эрмэтэ$
   ^1/*1$ ^Эривэн/*Эривэн$
   ^1/*1$ ^Эргыпо/*Эргыпо$
   ^1/*1$ ^Эпԓытъымрымӈукыԓьин/*Эпԓытъымрымӈукыԓьин$
   ^1/*1$ ^Энэргэӈчыкойпы/*Энэргэӈчыкойпы$
   ^1/*1$ ^Энмэчьым/*Энмэчьым$
   ^1/*1$ ^Энмэчевын/*Энмэчевын$
   ^1/*1$ ^Энмык/*Энмык$
   ^1/*1$ ^Энмыгэӈата/*Энмыгэӈата$
   ^1/*1$ ^Энаӈайпамгогъат/*Энаӈайпамгогъат$
   ^1/*1$ ^Энараԓьо/*Энараԓьо$
   ^1/*1$ ^Эмӈочгыргэгыт/*Эмӈочгыргэгыт$
   ^1/*1$ ^Эмӄэюԓтэ/*Эмӄэюԓтэ$
   ^1/*1$ ^Эмытъэт/*Эмытъэт$
   ^1/*1$ ^Эмынӈин/*Эмынӈин$
   ^1/*1$ ^Эмъумэ/*Эмъумэ$
   ^1/*1$ ^Эмуйӈэ/*Эмуйӈэ$
   ^1/*1$ ^Эмтэтванвык/*Эмтэтванвык$
   ^1/*1$ ^Эмитчьэԓетыпԓыткук/*Эмитчьэԓетыпԓыткук$
   ^1/*1$ ^Эминичгытэ/*Эминичгытэ$
   ^1/*1$ ^Эм/*Эм$
   ^1/*1$ ^Эккэтэ/*Эккэтэ$
   ^1/*1$ ^Эк/*Эк$
   ^1/*1$ ^Эймэквъэт/*Эймэквъэт$
   ^1/*1$ ^Эйичгитэ/*Эйичгитэ$
   ^1/*1$ ^Эгэгэгэй/*Эгэгэгэй$
   ^1/*1$ ^Эгытъыԓёвэнвыеквэ/*Эгытъыԓёвэнвыеквэ$
   ^1/*1$ ^Эвыӈан/*Эвыӈан$
   ^1/*1$ ^Эвъим/*Эвъим$
   ^1/*1$ ^ЭЧЕԒИТЫԒЬЫТ/*ЭЧЕԒИТЫԒЬЫТ$
   ^1/*1$ ^ЭРМЭЧЬЫН/*ЭРМЭЧЬЫН$
   ^1/*1$ ^ЭНАНԒЫԒЯПЫԒМАВЫԒЬЫН/*ЭНАНԒЫԒЯПЫԒМАВЫԒЬЫН$
   ^1/*1$ ^ЭНАНТОМГАВЫԒЬЫН/*ЭНАНТОМГАВЫԒЬЫН$
   ^1/*1$ ^Эʼԓеӄуймэнэ/*Эʼԓеӄуймэнэ$
   ^1/*1$ ^Эʼԓемкыт/*Эʼԓемкыт$
   ^1/*1$ ^ЭʼԒЕӃУЙЫМ/*ЭʼԒЕӃУЙЫМ$
   ^1/*1$ ^Эʼӄэквъи/*Эʼӄэквъи$
   ^1/*1$ ^Эʼэ/*Эʼэ$
   ^1/*1$ ^Эʼчууԓгыт/*Эʼчууԓгыт$
   ^1/*1$ ^Эʼчепԓыткук/*Эʼчепԓыткук$
   ^1/*1$ ^Эʼткиӈ/*Эʼткиӈ$
   ^1/*1$ ^Эʼрыкут/*Эʼрыкут$
   ^1/*1$ ^ЭʼЧУУԒГЫН/*ЭʼЧУУԒГЫН$
   ^1/*1$ ^Ыԓён/*Ыԓён$
   ^1/*1$ ^Ытԓывъёӄая/*Ытԓывъёӄая$
   ^1/*1$ ^Ытрэч/*Ытрэч$
   ^1/*1$ ^Ырыгнутэк/*Ырыгнутэк$
   ^1/*1$ ^Ыргынанчеӈэт/*Ыргынанчеӈэт$
   ^1/*1$ ^Ыргынан/*Ыргынан$
   ^1/*1$ ^Ынӈэнъяракэн/*Ынӈэнъяракэн$
   ^1/*1$ ^Ынӈэнрак/*Ынӈэнрак$
   ^1/*1$ ^Ынӈъэм/*Ынӈъэм$
   ^1/*1$ ^Ынӈиннымкин/*Ынӈиннымкин$
   ^1/*1$ ^Ынӄэнырык/*Ынӄэнырык$
   ^1/*1$ ^Ынӄэнаӄагтэ/*Ынӄэнаӄагтэ$
   ^1/*1$ ^Ынӄэнайгым/*Ынӄэнайгым$
   ^1/*1$ ^Ынӄэна/*Ынӄэна$
   ^1/*1$ ^Ынӄоръым/*Ынӄоръым$
   ^1/*1$ ^Ынээԓьэ/*Ынээԓьэ$
   ^1/*1$ ^Ыныкӄачайпы/*Ыныкӄачайпы$
   ^1/*1$ ^Ыныгмич/*Ыныгмич$
   ^1/*1$ ^Ынпыначгэгым/*Ынпыначгэгым$
   ^1/*1$ ^Ынпыначгырак/*Ынпыначгырак$
   ^1/*1$ ^Ынпыначгыкымэӈа/*Ынпыначгыкымэӈа$
   ^1/*1$ ^Ынпыначгыкая/*Ынпыначгыкая$
   ^1/*1$ ^Ыннэнчьэн/*Ыннэнчьэн$
   ^1/*1$ ^Ынныгыԓгыт/*Ынныгыԓгыт$
   ^1/*1$ ^Ыннйивэ/*Ыннйивэ$
   ^1/*1$ ^Ыннатаԓьым/*Ыннатаԓьым$
   ^1/*1$ ^Ыннанчьаԓгын/*Ыннанчьаԓгын$
   ^1/*1$ ^Ыннанмытԓыӈӄав/*Ыннанмытԓыӈӄав$
   ^1/*1$ ^Ынкэгйит/*Ынкэгйит$
   ^1/*1$ ^Ынкыръим/*Ынкыръим$
   ^1/*1$ ^Ынко/*Ынко$
   ^1/*1$ ^Ынкаткынэты/*Ынкаткынэты$
   ^1/*1$ ^Ынкаткынык/*Ынкаткынык$
   ^1/*1$ ^Ынкаткыната/*Ынкаткыната$
   ^1/*1$ ^Ынкайпы/*Ынкайпы$
   ^1/*1$ ^Ынкавай/*Ынкавай$
   ^1/*1$ ^Ынинэԓьын/*Ынинэԓьын$
   ^1/*1$ ^Ынинэт/*Ынинэт$
   ^1/*1$ ^Ынанэтъопэԓ/*Ынанэтъопэԓ$
   ^1/*1$ ^Ынанэвтыԓмъамэта/*Ынанэвтыԓмъамэта$
   ^1/*1$ ^Ынанынпычьа/*Ынанынпычьа$
   ^1/*1$ ^Ынанъяаԓеӈӄач/*Ынанъяаԓеӈӄач$
   ^1/*1$ ^Ынанъяачы/*Ынанъяачы$
   ^1/*1$ ^Ынанъыттъыёԓ/*Ынанъыттъыёԓ$
   ^1/*1$ ^Ынанъаёӈ/*Ынанъаёӈ$
   ^1/*1$ ^Ынанмыԓычьа/*Ынанмыԓычьа$
   ^1/*1$ ^Ынанийъам/*Ынанийъам$
   ^1/*1$ ^Ынангъо/*Ынангъо$
   ^1/*1$ ^Ынанармачьа/*Ынанармачьа$
   ^1/*1$ ^Ымыйпа/*Ымыйпа$
   ^1/*1$ ^Ымъыԓёӈэт/*Ымъыԓёӈэт$
   ^1/*1$ ^Ымтыԓяӈэт/*Ымтыԓяӈэт$
   ^1/*1$ ^Ымрарачвыӈа/*Ымрарачвыӈа$
   ^1/*1$ ^Ыкээн/*Ыкээн$
   ^1/*1$ ^ЫТԒЮВЪЁӃАЙ/*ЫТԒЮВЪЁӃАЙ$
   ^1/*1$ ^ЫНРЭМЭЧЕӇЭӇЫԒЬЫН/*ЫНРЭМЭЧЕӇЭӇЫԒЬЫН$
   ^1/*1$ ^ЫНПЫНЫЧГЫӃАЙ/*ЫНПЫНЫЧГЫӃАЙ$
   ^1/*1$ ^ЫННЭӇЭККЭԒЬЫН/*ЫННЭӇЭККЭԒЬЫН$
   ^1/*1$ ^ЫННЭНӇЭВЫСӃЭТЫК/*ЫННЭНӇЭВЫСӃЭТЫК$
   ^1/*1$ ^Ыʼтвыткуԓьыт/*Ыʼтвыткуԓьыт$
   ^1/*1$ ^Ыʼсӄаӄовэнӄаак/*Ыʼсӄаӄовэнӄаак$
   ^1/*1$ ^Ыʼръунтэтгъи/*Ыʼръунтэтгъи$
   ^1/*1$ ^Ыʼмӈъам/*Ыʼмӈъам$
   ^1/*1$ ^Ыʼмэн/*Ыʼмэн$
   ^1/*1$ ^Ыʼм/*Ыʼм$
   ^1/*1$ ^Чьумэйгыт/*Чьумэйгыт$
   ^1/*1$ ^Чьомарагтыгыыр/*Чьомарагтыгыыр$
   ^1/*1$ ^Чьомарагтыгыр/*Чьомарагтыгыр$
   ^1/*1$ ^Чьогыргын/*Чьогыргын$
   ^1/*1$ ^Чыгэйгиӈык/*Чыгэйгиӈык$
   ^1/*1$ ^Чыгагчыкойпы/*Чыгагчыкойпы$
   ^1/*1$ ^Чывэоʼравэтԓьан/*Чывэоʼравэтԓьан$
   ^1/*1$ ^Чоттагнык/*Чоттагнык$
   ^1/*1$ ^Чичеквъэт/*Чичеквъэт$
   ^1/*1$ ^Чинъюргыԓьын/*Чинъюргыԓьын$
   ^1/*1$ ^Чигԓенкэмԓиԓԓьэвыпԓыткунин/*Чигԓенкэмԓиԓԓьэвыпԓыткунин$
   ^1/*1$ ^Чигԓенкэмԓиԓԓьэвнин/*Чигԓенкэмԓиԓԓьэвнин$
   ^1/*1$ ^Чеӈэр/*Чеӈэр$
   ^1/*1$ ^Чекаԓваӈ/*Чекаԓваӈ$
   ^1/*1$ ^Чавчыванпыначга/*Чавчыванпыначга$
   ^1/*1$ ^Чаатынвэрэвма/*Чаатынвэрэвма$
   ^1/*1$ ^ЧЬОМАРАГТЫГЫРГЫН/*ЧЬОМАРАГТЫГЫРГЫН$
   ^1/*1$ ^ЧАВЧЫВАТ/*ЧАВЧЫВАТ$
   ^1/*1$ ^Утъэк/*Утъэк$
   ^1/*1$ ^Уттимтинвиривыԓьын/*Уттимтинвиривыԓьын$
   ^1/*1$ ^Умӄэрэмкык/*Умӄэрэмкык$
   ^1/*1$ ^Умӄъым/*Умӄъым$
   ^1/*1$ ^Укумэкын/*Укумэкын$
   ^1/*1$ ^Уйнэ/*Уйнэ$
   ^1/*1$ ^Увэраӄай/*Увэраӄай$
   ^1/*1$ ^Увэрачыкогты/*Увэрачыкогты$
   ^1/*1$ ^Увэрайпы/*Увэрайпы$
   ^1/*1$ ^Увэрагты/*Увэрагты$
   ^1/*1$ ^Увъэԓенэ/*Увъэԓенэ$
   ^1/*1$ ^Увъаԓяйӈын/*Увъаԓяйӈын$
   ^1/*1$ ^Увиԓьэтгъэт/*Увиԓьэтгъэт$
   ^1/*1$ ^Увинпыгъэт/*Увинпыгъэт$
   ^1/*1$ ^Увикук/*Увикук$
   ^1/*1$ ^УТЪЭԒЬЫТ/*УТЪЭԒЬЫТ$
   ^1/*1$ ^УКУМЭК/*УКУМЭК$
   ^1/*1$ ^Уʼрин/*Уʼрин$
   ^1/*1$ ^Уʼвэкучитэ/*Уʼвэкучитэ$
   ^1/*1$ ^УʼВЭӃУЧИК/*УʼВЭӃУЧИК$
   ^1/*1$ ^Тэӈэмынӈин/*Тэӈэмынӈин$
   ^1/*1$ ^Тэӈэмъыттъым/*Тэӈэмъыттъым$
   ^1/*1$ ^Тэӈэмринъэнӈэ/*Тэӈэмринъэнӈэ$
   ^1/*1$ ^Тэӈэвыԓьык/*Тэӈэвыԓьык$
   ^1/*1$ ^Тэӈычьын/*Тэӈычьын$
   ^1/*1$ ^Тэӈпэнин/*Тэӈпэнин$
   ^1/*1$ ^Тэргыръогъэ/*Тэргыръогъэ$
   ^1/*1$ ^Тэпэнинэӈэ/*Тэпэнинэӈэ$
   ^1/*1$ ^Тэнӈэквъэт/*Тэнӈэквъэт$
   ^1/*1$ ^Тэнтыԓенмэйӈэвэ/*Тэнтыԓенмэйӈэвэ$
   ^1/*1$ ^Тэнмаквъат/*Тэнмаквъат$
   ^1/*1$ ^Тэмтэӈымгогъэ/*Тэмтэӈымгогъэ$
   ^1/*1$ ^Тэвыԓьанма/*Тэвыԓьанма$
   ^1/*1$ ^Тыԓеэԓкыԓе/*Тыԓеэԓкыԓе$
   ^1/*1$ ^Тыԓгигытъэтыркын/*Тыԓгигытъэтыркын$
   ^1/*1$ ^Тыԓвантагъак/*Тыԓвантагъак$
   ^1/*1$ ^Тыӈэвынъюсӄивык/*Тыӈэвынъюсӄивык$
   ^1/*1$ ^Тыӈагыргыгъет/*Тыӈагыргыгъет$
   ^1/*1$ ^Тыӄэвъяӈӈогъак/*Тыӄэвъяӈӈогъак$
   ^1/*1$ ^Тытԓяаʼкоткогъэ/*Тытԓяаʼкоткогъэ$
   ^1/*1$ ^Тытԓьыттъыёча/*Тытԓьыттъыёча$
   ^1/*1$ ^Тытԓыӄай/*Тытԓыӄай$
   ^1/*1$ ^Тытԓынвантатык/*Тытԓынвантатык$
   ^1/*1$ ^Тытԓыкагыргык/*Тытԓыкагыргык$
   ^1/*1$ ^Тырэнгынтэвэнӈытык/*Тырэнгынтэвэнӈытык$
   ^1/*1$ ^Тырапытԓьангагчавӈыркынэтык/*Тырапытԓьангагчавӈыркынэтык$
   ^1/*1$ ^Тымӈэраӄа/*Тымӈэраӄа$
   ^1/*1$ ^Тыгытъэвык/*Тыгытъэвык$
   ^1/*1$ ^Тъаԓяёӈӈок/*Тъаԓяёӈӈок$
   ^1/*1$ ^Турыпкитԓьэт/*Турыпкитԓьэт$
   ^1/*1$ ^Турынэймэвык/*Турынэймэвык$
   ^1/*1$ ^Туръурэткин/*Туръурэткин$
   ^1/*1$ ^Тоттыԓԓывыргыргыръок/*Тоттыԓԓывыргыргыръок$
   ^1/*1$ ^Тиуйгын/*Тиуйгын$
   ^1/*1$ ^Тимтиӈыԓьын/*Тимтиӈыԓьын$
   ^1/*1$ ^Тимтигнинэт/*Тимтигнинэт$
   ^1/*1$ ^Таӈэргыръомэч/*Таӈэргыръомэч$
   ^1/*1$ ^Таӈымъыԓёнэт/*Таӈымъыԓёнэт$
   ^1/*1$ ^Таӈъатавԓыгэн/*Таӈъатавԓыгэн$
   ^1/*1$ ^Таӈкоԓё/*Таӈкоԓё$
   ^1/*1$ ^Таӈгэмо/*Таӈгэмо$
   ^1/*1$ ^Таӈамӄынэргатык/*Таӈамӄынэргатык$
   ^1/*1$ ^Таӈамэнарайпы/*Таӈамэнарайпы$
   ^1/*1$ ^Таӈамынӄэн/*Таӈамынӄэн$
   ^1/*1$ ^Таӈамыныкайпы/*Таӈамыныкайпы$
   ^1/*1$ ^Таӈамкытгэԓыткынык/*Таӈамкытгэԓыткынык$
   ^1/*1$ ^Таӈамкытгынта/*Таӈамкытгынта$
   ^1/*1$ ^Тачайвэвынэн/*Тачайвэвынэн$
   ^1/*1$ ^Танԓымынӄо/*Танԓымынӄо$
   ^1/*1$ ^Танӈыт/*Танӈыт$
   ^1/*1$ ^Танӈынотагты/*Танӈынотагты$
   ^1/*1$ ^Тантыԓяӄэвъяӈӈота/*Тантыԓяӄэвъяӈӈота$
   ^1/*1$ ^Тамӈэнвыӈгъат/*Тамӈэнвыӈгъат$
   ^1/*1$ ^Такъапатыԓьатгъэ/*Такъапатыԓьатгъэ$
   ^1/*1$ ^Тайкавысӄыёԓгын/*Тайкавысӄыёԓгын$
   ^1/*1$ ^Тайкавынвык/*Тайкавынвык$
   ^1/*1$ ^Тайкавымгогъат/*Тайкавымгогъат$
   ^1/*1$ ^Тагмаԓьатав/*Тагмаԓьатав$
   ^1/*1$ ^Тааʼм/*Тааʼм$
   ^1/*1$ ^ТЭВИМИНӇЫԒЬЫН/*ТЭВИМИНӇЫԒЬЫН$
   ^1/*1$ ^Рэԓпэпы/*Рэԓпэпы$
   ^1/*1$ ^Рэӄуԓым/*Рэӄуԓым$
   ^1/*1$ ^Рэтийгут/*Рэтийгут$
   ^1/*1$ ^Рэсӄивкы/*Рэсӄивкы$
   ^1/*1$ ^Рэпкиры/*Рэпкиры$
   ^1/*1$ ^Рэпаԓгыяӈайпыԓьыт/*Рэпаԓгыяӈайпыԓьыт$
   ^1/*1$ ^Рэнтыё/*Рэнтыё$
   ^1/*1$ ^Рыԓгъэ/*Рыԓгъэ$
   ^1/*1$ ^Рыԓгъат/*Рыԓгъат$
   ^1/*1$ ^Рытэргыръовыркынэн/*Рытэргыръовыркынэн$
   ^1/*1$ ^Рытыԓянаӈаԓгавкы/*Рытыԓянаӈаԓгавкы$
   ^1/*1$ ^Рыттэԓьё/*Рыттэԓьё$
   ^1/*1$ ^Рытгэватԓыӄэва/*Рытгэватԓыӄэва$
   ^1/*1$ ^Рыпэвъёчгавнэнат/*Рыпэвъёчгавнэнат$
   ^1/*1$ ^Рыпиркыԓевнин/*Рыпиркыԓевнин$
   ^1/*1$ ^Рымӈыԓявысӄэвнэнат/*Рымӈыԓявысӄэвнэнат$
   ^1/*1$ ^Рыгъевйивынин/*Рыгъевйивынин$
   ^1/*1$ ^Рывэԓынвык/*Рывэԓынвык$
   ^1/*1$ ^Ръэӈинӄэйигыт/*Ръэӈинӄэйигыт$
   ^1/*1$ ^Ръэтыԓӄыԓеты/*Ръэтыԓӄыԓеты$
   ^1/*1$ ^Ръэнутэт/*Ръэнутэт$
   ^1/*1$ ^Ръэнутэйгыт/*Ръэнутэйгыт$
   ^1/*1$ ^Ръэйипгэвын/*Ръэйипгэвын$
   ^1/*1$ ^Ръэгъэт/*Ръэгъэт$
   ^1/*1$ ^Ръэвытъуԓ/*Ръэвытъуԓ$
   ^1/*1$ ^Ръоратыӈогъа/*Ръоратыӈогъа$
   ^1/*1$ ^Ръавоӈногъэ/*Ръавоӈногъэ$
   ^1/*1$ ^Ротванвык/*Ротванвык$
   ^1/*1$ ^Риӄукэт/*Риӄукэт$
   ^1/*1$ ^Ричтывэгъи/*Ричтывэгъи$
   ^1/*1$ ^Ривыԓьыт/*Ривыԓьыт$
   ^1/*1$ ^Раԓкотваԓьа/*Раԓкотваԓьа$
   ^1/*1$ ^Раԓкойпы/*Раԓкойпы$
   ^1/*1$ ^Рачвыӈчагъат/*Рачвыӈчагъат$
   ^1/*1$ ^Ратомгыроԓьыт/*Ратомгыроԓьыт$
   ^1/*1$ ^Ратаӈытвыӈын/*Ратаӈытвыӈын$
   ^1/*1$ ^Рарагтыгъа/*Рарагтыгъа$
   ^1/*1$ ^Рапаԓӄанӈыӈногъэ/*Рапаԓӄанӈыӈногъэ$
   ^1/*1$ ^Рамагԓьаӄагтэ/*Рамагԓьаӄагтэ$
   ^1/*1$ ^Рамагԓьанпыначгыӄай/*Рамагԓьанпыначгыӄай$
   ^1/*1$ ^Рагтакватгъат/*Рагтакватгъат$
   ^1/*1$ ^РЭТЫԒЯԒЬЫН/*РЭТЫԒЯԒЬЫН$
   ^1/*1$ ^РЫЮԒЬЫТ/*РЫЮԒЬЫТ$
   ^1/*1$ ^Пԓягтыгъэ/*Пԓягтыгъэ$
   ^1/*1$ ^Пэԓӄыпэԓ/*Пэԓӄыпэԓ$
   ^1/*1$ ^Пэԓӄинъытвигъи/*Пэԓӄинъытвигъи$
   ^1/*1$ ^Пэтԓеӄэй/*Пэтԓеӄэй$
   ^1/*1$ ^Пэпэӄыԓгыпатгъэ/*Пэпэӄыԓгыпатгъэ$
   ^1/*1$ ^Пэнинэк/*Пэнинэк$
   ^1/*1$ ^Пыԓԓяӄ/*Пыԓԓяӄ$
   ^1/*1$ ^Пыӈыԓтэԓыпԓыткок/*Пыӈыԓтэԓыпԓыткок$
   ^1/*1$ ^Пыӈыԓтэԓгъат/*Пыӈыԓтэԓгъат$
   ^1/*1$ ^Пычкытэ/*Пычкытэ$
   ^1/*1$ ^Пытԓьаԓьока/*Пытԓьаԓьока$
   ^1/*1$ ^Пытӄытэнӈу/*Пытӄытэнӈу$
   ^1/*1$ ^Пытӄытавэмэнӈыӈогъэ/*Пытӄытавэмэнӈыӈогъэ$
   ^1/*1$ ^Пытӄы/*Пытӄы$
   ^1/*1$ ^Пытӄъым/*Пытӄъым$
   ^1/*1$ ^Пытӄъаткэ/*Пытӄъаткэ$
   ^1/*1$ ^Пыкэрыӈок/*Пыкэрыӈок$
   ^1/*1$ ^Пыкэрынво/*Пыкэрынво$
   ^1/*1$ ^Пыкитԓьэт/*Пыкитԓьэт$
   ^1/*1$ ^Пыкитчыӄиквъэт/*Пыкитчыӄиквъэт$
   ^1/*1$ ^Пык/*Пык$
   ^1/*1$ ^Пыгпыгӄаё/*Пыгпыгӄаё$
   ^1/*1$ ^Пчиӄэтэ/*Пчиӄэтэ$
   ^1/*1$ ^Пчиӄэт/*Пчиӄэт$
   ^1/*1$ ^Понтат/*Понтат$
   ^1/*1$ ^Пойгыԓьыӄай/*Пойгыԓьыӄай$
   ^1/*1$ ^Пиԓгэюпгъи/*Пиԓгэюпгъи$
   ^1/*1$ ^Пипиӄыԓгыӄэе/*Пипиӄыԓгыӄэе$
   ^1/*1$ ^Пикытъымын/*Пикытъымын$
   ^1/*1$ ^Пикытъым/*Пикытъым$
   ^1/*1$ ^Панэна/*Панэна$
   ^1/*1$ ^ПЫԒВЫНТЫНАНАНАӃАЙ/*ПЫԒВЫНТЫНАНАНАӃАЙ$
   ^1/*1$ ^ПООРЪЫЁ/*ПООРЪЫЁ$
   ^1/*1$ ^Отъэнмэты/*Отъэнмэты$
   ^1/*1$ ^Отъэнмык/*Отъэнмык$
   ^1/*1$ ^Отъэнмыгэӈата/*Отъэнмыгэӈата$
   ^1/*1$ ^Орвэты/*Орвэты$
   ^1/*1$ ^Орвытараӈэты/*Орвытараӈэты$
   ^1/*1$ ^Орвытараӈык/*Орвытараӈык$
