^2606/*2606$ ^./.<sent>$
   ^1/*1$ ^гэԓгинъытвиԓин/*гэԓгинъытвиԓин$
   ^1/*1$ ^гэԓгинтэӈытвэтԓин/*гэԓгинтэӈытвэтԓин$
   ^1/*1$ ^гэԓгимкэтԓинэт/*гэԓгимкэтԓинэт$
   ^1/*1$ ^гэԓгийӈэръуԓин/*гэԓгийӈэръуԓин$
   ^1/*1$ ^гэԓгигытъэвԓин/*гэԓгигытъэвԓин$
   ^1/*1$ ^гэԓгивыръунтэтԓин/*гэԓгивыръунтэтԓин$
   ^1/*1$ ^гэԓвуԓин/тыԓвык<v><iv><consume><stat><perf><s_sg3>/тыԓвык<v><tv><consume><stat><perf><o_sg3>/эԓвык<v><iv><consume><stat><perf><s_sg3>/эԓвык<v><tv><consume><stat><perf><o_sg3>$
   ^1/*1$ ^гэӈээккэтэ/ӈээккэт<n><com>$
   ^1/*1$ ^гэӈэквъиԓин/*гэӈэквъиԓин$
   ^1/*1$ ^гэӈэвэ/эӈик<v><iv><th><com><vb>/эӈик<v><tv><th><com><vb>$
   ^1/*1$ ^гэӈэвыԓпууръыткуԓинэт/*гэӈэвыԓпууръыткуԓинэт$
   ^1/*1$ ^гэӈэвысӄэтвэннэтԓинэт/*гэӈэвысӄэтвэннэтԓинэт$
   ^1/*1$ ^гэӈэвмиргыӄэе/*гэӈэвмиргыӄэе$
   ^1/*1$ ^гэӈыръыкэвԓин/*гэӈыръыкэвԓин$
   ^1/*1$ ^гэӈрыԓин/*гэӈрыԓин$
   ^1/*1$ ^гэӈиԓгырэтԓинэт/*гэӈиԓгырэтԓинэт$
   ^1/*1$ ^гэӈирэнрэвымрэвуԓин/*гэӈирэнрэвымрэвуԓин$
   ^1/*1$ ^гэӄэрэмӄуԓивԓин/*гэӄэрэмӄуԓивԓин$
   ^1/*1$ ^гэӄэвиԓьэтԓин/*гэӄэвиԓьэтԓин$
   ^1/*1$ ^гэӄэвийгым/ӄэвик<v><iv><stat><perf><s_sg1>/ӄэвик<v><tv><stat><perf><a_pl3><o_sg1>$
   ^1/*1$ ^гэӄытчирэԓин/*гэӄытчирэԓин$
   ^1/*1$ ^гэӄысӄычевԓинэт/ӄысӄычевык<v><iv><stat><perf><s_pl3>/ӄысӄычевык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэӄучичьыръуԓин/*гэӄучичьыръуԓин$
   ^1/*1$ ^гэӄитыԓин/*гэӄитыԓин$
   ^1/*1$ ^гэюԓин/эюк<v><iv><stat><perf><s_sg3>/эюк<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гээгԓин/*гээгԓин$
   ^1/*1$ ^гэчьэтԓин/*гэчьэтԓин$
   ^1/*1$ ^гэчичевԓин/чичевык<v><iv><stat><perf><s_sg3>/чичевык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэчеӈыттэтԓин/чеӈыттэтык<v><iv><stat><perf><s_sg3>/чеӈыттэтык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэчеврамкэты/*гэчеврамкэты$
   ^1/*1$ ^гэчевнымэты/*гэчевнымэты$
   ^1/*1$ ^гэчевкы/гэчевкы<adv>$
   ^1/*1$ ^гэтԓенъютэ/*гэтԓенъютэ$
   ^1/*1$ ^гэтэӈытвиԓин/тэӈытвик<v><iv><stat><perf><s_sg3>/тэӈытвик<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэтэӈыгтыԓин/*гэтэӈыгтыԓин$
   ^1/*1$ ^гэтэӈвиԓетыпԓыткуԓин/*гэтэӈвиԓетыпԓыткуԓин$
   ^1/*1$ ^гэтэнынныӈԓин/*гэтэнынныӈԓин$
   ^1/*1$ ^гэтэнымченԓин/тэнымчеӈык<v><iv><stat><perf><s_sg3>/тэнымчеӈык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэтэйкэвԓинэт/тэйкык<v><iv><th><stat><perf><s_pl3>/тэйкык<v><tv><th><stat><perf><o_pl3>/тэйкэвык<v><iv><stat><perf><s_pl3>/тэйкэвык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэтэйкыԓинэт/тэйкык<v><iv><stat><perf><s_pl3>/тэйкык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэтэгмэԓетԓин/*гэтэгмэԓетԓин$
   ^1/*1$ ^гэтэгинӈэтигым/тэгинӈэтык<v><iv><stat><perf><s_sg1>/тэгинӈэтык<v><tv><stat><perf><a_pl3><o_sg1>$
   ^1/*1$ ^гэтэвмэтэвԓин/тэвмэтэвык<v><iv><stat><perf><s_sg3>/тэвмэтэвык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэтытванвэпы/*гэтытванвэпы$
   ^1/*1$ ^гэтытвак/*гэтытвак$
   ^1/*1$ ^гэтытвагты/*гэтытвагты$
   ^1/*1$ ^гэтымкычьынӈэԓин/*гэтымкычьынӈэԓин$
   ^1/*1$ ^гэтрагчык/*гэтрагчык$
   ^1/*1$ ^гэткивԓин/кивык<v><iv><stat><perf><s_sg3>/кивык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэтиӈуԓин/тиӈук<v><iv><stat><perf><s_sg3>/тиӈук<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэтгивиткуԓин/*гэтгивиткуԓин$
   ^1/*1$ ^гэтайвыӈӈонэн/гитэк<v><tv><coop_o><inch2><neut><aor><a_sg3><o_sg3>$
   ^1/*1$ ^гэрэтыткуԓин/рэтык<v><iv><ap2><stat><perf><s_sg3>/рэтык<v><iv><iter><stat><perf><s_sg3>/рэтык<v><iv><utilit><stat><perf><s_sg3>/рэтык<v><tv><ap2><stat><perf><o_sg3>/рэтык<v><tv><iter><stat><perf><o_sg3>/рэтык<v><tv><utilit><stat><perf><o_sg3>/эрэтык<v><iv><ap2><stat><perf><s_sg3>/эрэтык<v><iv><iter><stat><perf><s_sg3>/эрэтык<v><iv><utilit><stat><perf><s_sg3>/эрэтык<v><tv><ap2><stat><perf><o_sg3>/эрэтык<v><tv><iter><stat><perf><o_sg3>/эрэтык<v><tv><utilit><stat><perf><o_sg3>/эрэтыткук<v><iv><stat><perf><s_sg3>/эрэтыткук<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэрэсӄивԓин/рэсӄивык<v><iv><stat><perf><s_sg3>/рэсӄивык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэрэрмэвӈыԓин/*гэрэрмэвӈыԓин$
   ^1/*1$ ^гэрэмкыԓьэтԓин/*гэрэмкыԓьэтԓин$
   ^1/*1$ ^гэръэԓин/*гэръэԓин$
   ^1/*1$ ^гэръыма/иръын<n><assoc>$
   ^1/*1$ ^гэрмэвԓинэт/эрмэвык<v><iv><stat><perf><s_pl3>/эрмэвык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэрмэвԓин/эрмэвык<v><iv><stat><perf><s_sg3>/эрмэвык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэргэтгъэт/гэргэтык<v><iv><neut><aor><s_pl3>$
   ^1/*1$ ^гэргыԓин/рыгык<v><iv><stat><perf><s_sg3>/рыгык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэргывъигъи/*гэргывъигъи$
   ^1/*1$ ^гэпкиригыт/пыкирык<v><iv><stat><perf><s_sg2>/пыкирык<v><tv><stat><perf><a_1><o_pl2>/пыкирык<v><tv><stat><perf><o_sg2>$
   ^1/*1$ ^гэпирӄыԓин/*гэпирӄыԓин$
   ^1/*1$ ^гэнԓьэтэтԓин/рыԓьэтэтык<v><iv><stat><perf><s_sg3>/рыԓьэтэтык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэнэквэтэвԓинэт/рэквэтэвык<v><iv><stat><perf><s_pl3>/рэквэтэвык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэныпкирэтԓин/рыпкирэтык<v><iv><stat><perf><s_sg3>/рыпкирэтык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэнымӄытвэтԓин/*гэнымӄытвэтԓин$
   ^1/*1$ ^гэнъюԓин/рыюк<v><iv><stat><perf><s_sg3>/рыюк<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэнъэԓигым/нъэԓык<v><iv><stat><perf><s_sg1>/нъэԓык<v><tv><stat><perf><a_pl3><o_sg1>$
   ^1/*1$ ^гэнъыԓиԓин/ръыԓик<v><iv><stat><perf><s_sg3>/ръыԓик<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэнъыԓийгыт/ръыԓик<v><iv><stat><perf><s_sg2>/ръыԓик<v><tv><stat><perf><a_1><o_pl2>/ръыԓик<v><tv><stat><perf><o_sg2>$
   ^1/*1$ ^гэнутэӄитпэвԓин/*гэнутэӄитпэвԓин$
   ^1/*1$ ^гэнутэкэмԓитԓин/*гэнутэкэмԓитԓин$
   ^1/*1$ ^гэнрыԓин/рынрык<v><iv><stat><perf><s_sg3>/рынрык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэнпэвԓин/рыпык<v><iv><th><stat><perf><s_sg3>/рыпык<v><tv><th><stat><perf><o_sg3>$
   ^1/*1$ ^гэнйычгыткувԓинэт/*гэнйычгыткувԓинэт$
   ^1/*1$ ^гэнйигычгэвԓин/*гэнйигычгэвԓин$
   ^1/*1$ ^гэнирэтԓин/*гэнирэтԓин$
   ^1/*1$ ^гэнинъэйвыԓинэт/нинъэйвык<v><iv><stat><perf><s_pl3>/нинъэйвык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэнанԓыԓяпыԓмаватэгыт/*гэнанԓыԓяпыԓмаватэгыт$
   ^1/*1$ ^гэнанъотавэгыт/*гэнанъотавэгыт$
   ^1/*1$ ^гэмэчынпыткэвԓин/*гэмэчынпыткэвԓин$
   ^1/*1$ ^гэмэчтъирэԓин/*гэмэчтъирэԓин$
   ^1/*1$ ^гэмэйӈэтԓин/мэйӈэтык<v><iv><stat><perf><s_sg3>/мэйӈэтык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэмпэԓинэт/ӈыпэк<v><iv><stat><perf><s_pl3>/ӈыпэк<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэмитъэйвыпԓыткуԓинэт/*гэмитъэйвыпԓыткуԓинэт$
   ^1/*1$ ^гэкэӈэ/*гэкэӈэ$
   ^1/*1$ ^гэкэӈыԓьэтык/гэкэӈыԓьэтык<v><iv><gna_ant>/гэкэӈыԓьэтык<v><iv><inf>$
   ^1/*1$ ^гэкэӈвыргыргыԓьын/*гэкэӈвыргыргыԓьын$
   ^1/*1$ ^гэкэвԓин/кук<v><iv><th><stat><perf><s_sg3>/кук<v><tv><th><stat><perf><o_sg3>/кэвык<v><iv><stat><perf><s_sg3>/кэвык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэкыԓтыԓинэт/кыԓтык<v><iv><stat><perf><s_pl3>/кыԓтык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэкымъукэтысӄычетԓин/*гэкымъукэтысӄычетԓин$
   ^1/*1$ ^гэйӄынвыргыргыԓьэвэ/*гэйӄынвыргыргыԓьэвэ$
   ^1/*1$ ^гэйӄивыԓьэтэ/*гэйӄивыԓьэтэ$
   ^1/*1$ ^гэйыԓӄэтԓинэт/йыԓӄэтык<v><iv><stat><perf><s_pl3>/йыԓӄэтык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэймитԓинэт/эймитык<v><iv><stat><perf><s_pl3>/эймитык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэймиттури/эймитык<v><iv><stat><perf><s_pl2>/эймитык<v><tv><stat><perf><a_3><o_pl2>$
   ^1/*1$ ^гэйгуԓенмури/*гэйгуԓенмури$
   ^1/*1$ ^гэетԓин/*гэетԓин$
   ^1/*1$ ^гэгэргычьусӄычевԓин/*гэгэргычьусӄычевԓин$
   ^1/*1$ ^гэгыттэпэвԓинэт/гыттэпэвык<v><iv><stat><perf><s_pl3>/гыттэпэвык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэгынтэвԓинэт/гынтэвык<v><iv><stat><perf><s_pl3>/гынтэвык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэгъевԓинэт/*гэгъевԓинэт$
   ^1/*1$ ^гэгтыткуԓинэт/*гэгтыткуԓинэт$
   ^1/*1$ ^гэгмиӈэтыԓьэтԓин/*гэгмиӈэтыԓьэтԓин$
   ^1/*1$ ^гэвэԓеркыԓеԓин/вэԓеркыԓек<v><iv><stat><perf><s_sg3>/вэԓеркыԓек<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэвэты/гэвэты<adv>$
   ^1/*1$ ^гэвъиткуԓинэт/въик<v><iv><ap2><stat><perf><s_pl3>/въик<v><iv><iter><stat><perf><s_pl3>/въик<v><iv><utilit><stat><perf><s_pl3>/въик<v><tv><ap2><stat><perf><o_pl3>/въик<v><tv><iter><stat><perf><o_pl3>/въик<v><tv><utilit><stat><perf><o_pl3>/въиткук<v><iv><stat><perf><s_pl3>/въиткук<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гэвъийгым/въик<v><iv><stat><perf><s_sg1>/въик<v><tv><stat><perf><a_pl3><o_sg1>$
   ^1/*1$ ^гэвмиӈэтԓинэт/*гэвмиӈэтԓинэт$
   ^1/*1$ ^гэвинвэтԓин/винвэтык<v><iv><stat><perf><s_sg3>/винвэтык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гэвинвынинъэйвыткуԓинэт/*гэвинвынинъэйвыткуԓинэт$
   ^1/*1$ ^гыԓгыкинэт/*гыԓгыкинэт$
   ^1/*1$ ^гыым/*гыым$
   ^1/*1$ ^гытэӈъяаԓьын/*гытэӈъяаԓьын$
   ^1/*1$ ^гытъэтыркын/гытъэтык<v><iv><prog><aor><s_sg2>/гытъэтык<v><iv><prog><aor><s_sg3>/гытъэтык<v><tv><prog><aor><a_sg2><o_sg3>$
   ^1/*1$ ^гытъэквъи/*гытъэквъи$
   ^1/*1$ ^гытъэ/*гытъэ$
   ^1/*1$ ^гытъыԓьын/гытъыԓьын<v><iv><ptcp><act><aa><ess>/гытъыԓьын<v><iv><ptcp><act><px3sg><abs>/гытъыԓьын<v><iv><ptcp><act><sg><abs>$
   ^1/*1$ ^гытоԓынкы/*гытоԓынкы$
   ^1/*1$ ^гытокаԓеԓьын/*гытокаԓеԓьын$
   ^1/*1$ ^гытокаԓет/*гытокаԓет$
   ^1/*1$ ^гыткъэвыӈ/*гыткъэвыӈ$
   ^1/*1$ ^гыткаԓгын/гыткаԓгын<n><edge><aa><ess>/гыткаԓгын<n><edge><px3sg><abs>/гыткаԓгын<n><edge><sg><abs>/гыткаԓгын<n><sing><abs>$
   ^1/*1$ ^гыткатъымӄопӄа/*гыткатъымӄопӄа$
   ^1/*1$ ^гыткамԓягъэ/*гыткамԓягъэ$
   ^1/*1$ ^гыткамчаткойвынэн/*гыткамчаткойвынэн$
   ^1/*1$ ^гытиӈӈэв/*гытиӈӈэв$
   ^1/*1$ ^гытгыԓӄатыӈогъэ/*гытгыԓӄатыӈогъэ$
   ^1/*1$ ^гытгыԓӄатык/*гытгыԓӄатык$
   ^1/*1$ ^гытгын/гытгыкэн<v><iv><ger><sg><abs>/гытгын<n><px3sg><abs>/гытгын<n><sg><abs>$
   ^1/*1$ ^гытгийӈын/*гытгийӈын$
   ^1/*1$ ^гытамыӈ/*гытамыӈ$
   ^1/*1$ ^гыръоԓьыԓӄыԓ/гыръок<v><iv><ptcp><act><nmzr><sg><abs>$
   ^1/*1$ ^гыръогъэ/гыръок<v><iv><neut><aor><s_sg2>/гыръок<v><iv><neut><aor><s_sg3>$
   ^1/*1$ ^гыркэӈӈогъат/гыркик<v><iv><inch2><neut><aor><s_pl3>$
   ^1/*1$ ^гынэнӈавъанма/*гынэнӈавъанма$
   ^1/*1$ ^гыныкӈэвъэнэ/*гыныкӈэвъэнэ$
   ^1/*1$ ^гыныгмиԓ/*гыныгмиԓ$
   ^1/*1$ ^гынунэтэ/гынунэтык<v><iv><vb>/гынунэтык<v><tv><vb>/гынун<v><iv><th><vb>$
   ^1/*1$ ^гынунэтык/гынунэтык<v><iv><gna_ant>/гынунэтык<v><iv><inf>/гынун<v><iv><th><gna_ant>/гынун<v><iv><th><inf>$
   ^1/*1$ ^гынтэвыԓьыт/*гынтэвыԓьыт$
   ^1/*1$ ^гынтэвыԓьын/*гынтэвыԓьын$
   ^1/*1$ ^гынтэвръуԓьыт/гынтэвык<v><iv><coop_s><ptcp><act><pl><abs>/гынтэвык<v><iv><coop_s><ptcp><act><px3pl><abs>$
   ^1/*1$ ^гынтэвръугъэт/гынтэвык<v><iv><coop_s><neut><aor><s_pl3>$
   ^1/*1$ ^гынтэвкы/*гынтэвкы$
   ^1/*1$ ^гынтавтыԓяма/*гынтавтыԓяма$
   ^1/*1$ ^гынрырэтыԓьэ/*гынрырэтыԓьэ$
   ^1/*1$ ^гынрыру/*гынрыру$
   ^1/*1$ ^гынрыратын/*гынрыратын$
   ^1/*1$ ^гынръам/*гынръам$
   ^1/*1$ ^гынраӄ/*гынраӄ$
   ^1/*1$ ^гынонатынво/гынунэтык<v><iv><ger><ess>/гынунэтык<v><tv><ger><ess>/гынун<v><iv><th><ger><ess>$
   ^1/*1$ ^гынникууръыт/*гынникууръыт$
   ^1/*1$ ^гынникин/гынник<n><poss><3sg><sg><abs>$
   ^1/*1$ ^гынникгиԓиԓьигыт/*гынникгиԓиԓьигыт$
   ^1/*1$ ^гынмыԓ/гынмыԓкин<adj><3sg>/гынмыԓ<adv>$
   ^1/*1$ ^гынинэт/*гынинэт$
   ^1/*1$ ^гынанчеӈэт/*гынанчеӈэт$
   ^1/*1$ ^гымыкагты/гым<prn><pers><p1><sg><all>$
   ^1/*1$ ^гымыгъярамэԓ/*гымыгъярамэԓ$
   ^1/*1$ ^гымыгтумгык/*гымыгтумгык$
   ^1/*1$ ^гымыгнотагты/*гымыгнотагты$
   ^1/*1$ ^гымыгмиԓ/*гымыгмиԓ$
   ^1/*1$ ^гымръам/*гымръам$
   ^1/*1$ ^гымраӄ/*гымраӄ$
   ^1/*1$ ^гымо/гым<prn><pers><p1><sg><abs>$
   ^1/*1$ ^гымнинэйгыт/*гымнинэйгыт$
   ^1/*1$ ^гымнанчиӄай/*гымнанчиӄай$
   ^1/*1$ ^гымнанчинит/*гымнанчинит$
   ^1/*1$ ^гъыԓпэӈкэтԓин/*гъыԓпэӈкэтԓин$
   ^1/*1$ ^гъыръунтэтԓин/*гъыръунтэтԓин$
   ^1/*1$ ^гъурэтԓин/*гъурэтԓин$
   ^1/*1$ ^гъорааӄӄагԓен/*гъорааӄӄагԓен$
   ^1/*1$ ^гъарэԓен/*гъарэԓен$
   ^1/*1$ ^гуткучитԓин/*гуткучитԓин$
   ^1/*1$ ^гутгытвиԓин/*гутгытвиԓин$
   ^1/*1$ ^гурэгынтэвыԓьэтԓин/*гурэгынтэвыԓьэтԓин$
   ^1/*1$ ^гупԓин/упык<v><iv><stat><perf><s_sg3>/упык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гувэрантайгым/*гувэрантайгым$
   ^1/*1$ ^грэпти/*грэпти$
   ^1/*1$ ^груԓмыԓьэтэ/груԓмыԓьэтык<v><iv><vb>/груԓмыԓьэтык<v><tv><vb>$
   ^1/*1$ ^гомакатчаԓен/*гомакатчаԓен$
   ^1/*1$ ^гиԓгиӄэтԓин/иԓгиӄэтык<v><iv><stat><perf><s_sg3>/иԓгиӄэтык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гичивэтыԓьигым/*гичивэтыԓьигым$
   ^1/*1$ ^гитэчьэтэ/гитэчьэтык<v><iv><vb>/гитэчьэтык<v><tv><vb>$
   ^1/*1$ ^гитэтэ/гитэк<v><iv><vb>/гитэк<v><iv><th><vb>/гитэк<v><tv><vb>/гитэк<v><tv><th><vb>/итык<v><iv><th><com><vb>/итык<v><tv><th><com><vb>$
   ^1/*1$ ^гитэк/гитэк<v><iv><gna_ant>/гитэк<v><iv><inf>$
   ^1/*1$ ^гитчетигыт/итчетык<v><iv><stat><perf><s_sg2>/итчетык<v><tv><stat><perf><a_1><o_pl2>/итчетык<v><tv><stat><perf><o_sg2>$
   ^1/*1$ ^гирԓин/*гирԓин$
   ^1/*1$ ^гинэԓгыԓин/*гинэԓгыԓин$
   ^1/*1$ ^гинэнӈивыԓин/*гинэнӈивыԓин$
   ^1/*1$ ^гинэнэювԓин/*гинэнэювԓин$
   ^1/*1$ ^гинэмыԓкичитԓинэт/*гинэмыԓкичитԓинэт$
   ^1/*1$ ^гиничгытԓин/*гиничгытԓин$
   ^1/*1$ ^гимԓыттъыԓин/*гимԓыттъыԓин$
   ^1/*1$ ^гимԓыттъивыԓин/*гимԓыттъивыԓин$
   ^1/*1$ ^гимтиԓӄытԓинэт/*гимтиԓӄытԓинэт$
   ^1/*1$ ^гик/*гик$
   ^1/*1$ ^гивԓинэт/ивык<v><iv><stat><perf><s_pl3>/ивык<v><tv><stat><perf><o_pl3>$
   ^1/*1$ ^гивысӄивԓин/*гивысӄивԓин$
   ^1/*1$ ^гивигыт/ивук<v><iv><stat><perf><s_sg2>/ивук<v><tv><stat><perf><a_1><o_pl2>/ивук<v><tv><stat><perf><o_sg2>/ивык<v><iv><stat><perf><s_sg2>/ивык<v><tv><stat><perf><a_1><o_pl2>/ивык<v><tv><stat><perf><o_sg2>$
   ^1/*1$ ^гивигъи/*гивигъи$
   ^1/*1$ ^гаԓяԓьын/гаԓяк<v><iv><ptcp><act><aa><ess>/гаԓяк<v><iv><ptcp><act><px3sg><abs>/гаԓяк<v><iv><ptcp><act><sg><abs>$
   ^1/*1$ ^гаԓятыԓяԓьын/*гаԓятыԓяԓьын$
   ^1/*1$ ^гаԓяркыт/гаԓяк<v><iv><prog><aor><s_pl3>$
   ^1/*1$ ^гаԓяк/гаԓяк<v><iv><gna_ant>/гаԓяк<v><iv><inf>$
   ^1/*1$ ^гаԓяйвыӈӈоԓенат/тыԓек<v><iv><coop_o><inch2><stat><perf><s_pl3>$
   ^1/*1$ ^гаԓьоԓӄыԓма/*гаԓьоԓӄыԓма$
   ^1/*1$ ^гаԓыматԓен/*гаԓыматԓен$
   ^1/*1$ ^гаԓгэӄэвъяӈӈоԓен/*гаԓгэӄэвъяӈӈоԓен$
   ^1/*1$ ^гаԓгэӄамэтваԓьатԓен/*гаԓгэӄамэтваԓьатԓен$
   ^1/*1$ ^гаԓгэтъыԓыӈоԓен/*гаԓгэтъыԓыӈоԓен$
   ^1/*1$ ^гаԓгэтагнымытваӈӈоԓенат/*гаԓгэтагнымытваӈӈоԓенат$
   ^1/*1$ ^гаԓгэпэчасӄэвԓен/*гаԓгэпэчасӄэвԓен$
   ^1/*1$ ^гаԓгэмԓытвэԓен/*гаԓгэмԓытвэԓен$
   ^1/*1$ ^гаԓгэмэрэсӄычьовԓен/*гаԓгэмэрэсӄычьовԓен$
   ^1/*1$ ^гаԓгэкытгынтатыԓьатԓен/*гаԓгэкытгынтатыԓьатԓен$
   ^1/*1$ ^гаԓгэкоргавԓенат/*гаԓгэкоргавԓенат$
   ^1/*1$ ^гаԓгэйӈаръочгатԓен/*гаԓгэйӈаръочгатԓен$
   ^1/*1$ ^гаԓгэгмэӈатыӈоԓен/*гаԓгэгмэӈатыӈоԓен$
   ^1/*1$ ^гаԓгомавԓен/*гаԓгомавԓен$
   ^1/*1$ ^гаԓгаӄаԓгыӄагтэ/*гаԓгаӄаԓгыӄагтэ$
   ^1/*1$ ^гаԓгаӄай/*гаԓгаӄай$
   ^1/*1$ ^гаԓганӈэнайпыԓенат/*гаԓганӈэнайпыԓенат$
   ^1/*1$ ^гаԓвавԓен/ԓывавык<v><iv><stat><perf><s_sg3>/ԓывавык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гаԓвавэръэпыръоԓенат/*гаԓвавэръэпыръоԓенат$
   ^1/*1$ ^гаӈаԓвыԓьыма/*гаӈаԓвыԓьыма$
   ^1/*1$ ^гаӈавкэргыпԓен/*гаӈавкэргыпԓен$
   ^1/*1$ ^гаӄԓявыԓятԓен/*гаӄԓявыԓятԓен$
   ^1/*1$ ^гаӄонӄаԓятԓен/*гаӄонӄаԓятԓен$
   ^1/*1$ ^гаӄогԓегныматваԓен/*гаӄогԓегныматваԓен$
   ^1/*1$ ^гаӄачайыръыма/*гаӄачайыръыма$
   ^1/*1$ ^гаӄапԓёнмыԓен/*гаӄапԓёнмыԓен$
   ^1/*1$ ^гаӄамэтваԓен/ӄамэтвак<v><iv><stat><perf><s_sg3>/ӄамэтвак<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гаӄамэтваӄаатԓенат/ӄамэтвак<v><iv><dim><stat><perf><s_pl3>$
   ^1/*1$ ^гаӄамэтвайгыт/ӄамэтвак<v><iv><stat><perf><s_sg2>/ӄамэтвак<v><tv><stat><perf><a_1><o_pl2>/ӄамэтвак<v><tv><stat><perf><o_sg2>$
   ^1/*1$ ^гаӄамэтвайгым/ӄамэтвак<v><iv><stat><perf><s_sg1>/ӄамэтвак<v><tv><stat><perf><a_pl3><o_sg1>$
   ^1/*1$ ^гаӄааԓьатԓенат/ӄааԓьатык<v><iv><stat><perf><s_pl3>$
   ^1/*1$ ^гаёԓен/*гаёԓен$
   ^1/*1$ ^гаёйгыт/*гаёйгыт$
   ^1/*1$ ^гаяаԓен/*гаяаԓен$
   ^1/*1$ ^гачеӈӈыторъоԓенат/чеӈӈыток<v><iv><coop_s><stat><perf><s_pl3>$
   ^1/*1$ ^гачасӄэвнэн/*гачасӄэвнэн$
   ^1/*1$ ^гачакэтта/чакыгэт<n><com>$
   ^1/*1$ ^гатԓяпыԓмавэгыт/*гатԓяпыԓмавэгыт$
   ^1/*1$ ^гатԓыръоԓенат/*гатԓыръоԓенат$
   ^1/*1$ ^гатԓе/*гатԓе$
   ^1/*1$ ^гатэргыръоԓенат/*гатэргыръоԓенат$
   ^1/*1$ ^гатынвыԓен/*гатынвыԓен$
   ^1/*1$ ^гатомгатԓен/томгатык<v><iv><stat><perf><s_sg3>/томгатык<v><tv><stat><perf><o_sg3>$
   ^1/*1$ ^гатгаткома/гатгаткок<v><iv><gna_sim>$
   ^1/*1$ ^гатгамнэн/гатгапык<v><tv><neut><aor><a_sg3><o_sg3>$
   ^1/*1$ ^гатваԓьатԓен/*гатваԓьатԓен$
   ^1/*1$ ^гатвата/вак<v><iv><com><vb>/вак<v><tv><com><vb>/ватык<v><iv><com><vb>/ватык<v><tv><com><vb>$
